5.5863 	ERROR 	avbin.dll failed to load.
                     Try importing psychopy.visual as the first library
                     (before anything that uses scipy)
                     and make sure that avbin is installed.
12.2422 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0D74F2D8>, name='window1', pos=[0, 0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.2423 	EXP 	window1: recordFrameIntervals = False
12.4077 	EXP 	window1: recordFrameIntervals = True
12.5912 	EXP 	window1: recordFrameIntervals = False
12.8621 	EXP 	Created instrExp1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='instrExp1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=15.0)
13.8629 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
13.8687 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 0.,  0.,  0.]), fillColorSpace='rgb', fillRGB=array([ 0.,  0.,  0.]), interpolate=True, lineColor=array([ 0.,  0.,  0.]), lineColorSpace='rgb', lineRGB=array([ 0.,  0.,  0.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
14.4338 	EXP 	Set  sound=800.0
14.4343 	EXP 	Set  sound=1200.0
14.4348 	EXP 	Set  sound=400.0
14.9626 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
58.5235 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
58.5778 	EXP 	unnamed Circle: pos = (0, 0)
58.5778 	EXP 	unnamed Circle: pos = (0, 0)
58.5779 	EXP 	Sound  started
59.8121 	EXP 	unnamed Circle: pos = (-832, -504)
59.8121 	EXP 	unnamed Circle: pos = (-832, -504)
59.8122 	EXP 	Sound  started
60.3588 	DATA 	Keypress: h
60.8296 	EXP 	unnamed Circle: pos = (-416, 252)
60.8296 	EXP 	unnamed Circle: pos = (-416, 252)
60.8297 	EXP 	Sound  started
61.8304 	EXP 	unnamed Circle: pos = (832, 504)
61.8304 	EXP 	unnamed Circle: pos = (832, 504)
61.8304 	EXP 	Sound  started
62.8479 	EXP 	unnamed Circle: pos = (-416, -252)
62.8479 	EXP 	unnamed Circle: pos = (-416, -252)
62.8479 	EXP 	Sound  started
63.8487 	EXP 	unnamed Circle: pos = (0, -504)
63.8487 	EXP 	unnamed Circle: pos = (0, -504)
63.8488 	EXP 	Sound  started
64.8661 	EXP 	unnamed Circle: pos = (832, 0)
64.8661 	EXP 	unnamed Circle: pos = (832, 0)
64.8662 	EXP 	Sound  started
65.8669 	EXP 	unnamed Circle: pos = (416, 252)
65.8669 	EXP 	unnamed Circle: pos = (416, 252)
65.8670 	EXP 	Sound  started
66.8844 	EXP 	unnamed Circle: pos = (416, -252)
66.8844 	EXP 	unnamed Circle: pos = (416, -252)
66.8845 	EXP 	Sound  started
67.8852 	EXP 	unnamed Circle: pos = (0, 504)
67.8852 	EXP 	unnamed Circle: pos = (0, 504)
67.8853 	EXP 	Sound  started
68.8860 	EXP 	unnamed Circle: pos = (-832, 0)
68.8860 	EXP 	unnamed Circle: pos = (-832, 0)
68.8860 	EXP 	Sound  started
69.9034 	EXP 	unnamed Circle: pos = (-832, 504)
69.9034 	EXP 	unnamed Circle: pos = (-832, 504)
69.9035 	EXP 	Sound  started
70.9043 	EXP 	unnamed Circle: pos = (832, -504)
70.9043 	EXP 	unnamed Circle: pos = (832, -504)
70.9044 	EXP 	Sound  started
71.8050 	EXP 	unnamed Circle: pos = (0, 0)
71.8050 	EXP 	unnamed Circle: pos = (0, 0)
71.8051 	EXP 	Sound  started
72.6748 	EXP 	Sound  started
74.2736 	EXP 	unnamed Circle: pos = (0, 0)
74.2736 	EXP 	unnamed Circle: pos = (0, 0)
74.2737 	EXP 	Sound  started
75.1243 	EXP 	unnamed Circle: pos = (-832, 0)
75.1243 	EXP 	unnamed Circle: pos = (-832, 0)
75.1244 	EXP 	Sound  started
76.1251 	EXP 	unnamed Circle: pos = (732, 444)
76.1251 	EXP 	unnamed Circle: pos = (732, 444)
76.1252 	EXP 	Sound  started
77.1426 	EXP 	unnamed Circle: pos = (732, -443)
77.1426 	EXP 	unnamed Circle: pos = (732, -443)
77.1426 	EXP 	Sound  started
78.1434 	EXP 	unnamed Circle: pos = (-416, -252)
78.1434 	EXP 	unnamed Circle: pos = (-416, -252)
78.1435 	EXP 	Sound  started
79.1609 	EXP 	unnamed Circle: pos = (416, -252)
79.1609 	EXP 	unnamed Circle: pos = (416, -252)
79.1610 	EXP 	Sound  started
80.1617 	EXP 	unnamed Circle: pos = (0, -504)
80.1617 	EXP 	unnamed Circle: pos = (0, -504)
80.1617 	EXP 	Sound  started
81.4627 	EXP 	unnamed Circle: pos = (-416, 252)
81.4627 	EXP 	unnamed Circle: pos = (-416, 252)
81.4628 	EXP 	Sound  started
82.4861 	EXP 	unnamed Circle: pos = (0, 504)
82.4861 	EXP 	unnamed Circle: pos = (0, 504)
82.4875 	EXP 	Sound  started
83.4810 	EXP 	unnamed Circle: pos = (-733, -443)
83.4810 	EXP 	unnamed Circle: pos = (-733, -443)
83.4810 	EXP 	Sound  started
84.5030 	EXP 	unnamed Circle: pos = (832, 0)
84.5030 	EXP 	unnamed Circle: pos = (832, 0)
84.5064 	EXP 	Sound  started
85.4993 	EXP 	unnamed Circle: pos = (-733, 444)
85.4993 	EXP 	unnamed Circle: pos = (-733, 444)
85.4993 	EXP 	Sound  started
86.5334 	EXP 	unnamed Circle: pos = (416, 252)
86.5334 	EXP 	unnamed Circle: pos = (416, 252)
86.5337 	EXP 	Sound  started
87.9012 	EXP 	unnamed Circle: pos = (0, 0)
87.9012 	EXP 	unnamed Circle: pos = (0, 0)
87.9012 	EXP 	Sound  started
88.7185 	EXP 	unnamed Circle: pos = (732, 444)
88.7185 	EXP 	unnamed Circle: pos = (732, 444)
88.7186 	EXP 	Sound  started
