1.4862 	ERROR 	avbin.dll failed to load.
                     Try importing psychopy.visual as the first library
                     (before anything that uses scipy)
                     and make sure that avbin is installed.
7.6851 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0D30C710>, name='window1', pos=[0, 0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.6851 	EXP 	window1: recordFrameIntervals = False
7.8512 	EXP 	window1: recordFrameIntervals = True
8.0346 	EXP 	window1: recordFrameIntervals = False
8.2731 	EXP 	Created instrExp1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='instrExp1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=15.0)
9.1619 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
9.1648 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 0.,  0.,  0.]), fillColorSpace='rgb', fillRGB=array([ 0.,  0.,  0.]), interpolate=True, lineColor=array([ 0.,  0.,  0.]), lineColorSpace='rgb', lineRGB=array([ 0.,  0.,  0.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
9.4262 	WARNING 	psychopy.sound.initPyo could not find microphone hardware; recording not available
10.2504 	EXP 	Set  sound=C
10.2629 	EXP 	Set  sound=800.0
10.2634 	EXP 	Set  sound=1200.0
10.2638 	EXP 	Set  sound=400.0
10.8249 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
99.8020 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
99.8570 	EXP 	unnamed Circle: pos = (0, 0)
99.8570 	EXP 	unnamed Circle: pos = (0, 0)
99.8575 	EXP 	Sound  started
108.2470 	EXP 	unnamed Circle: pos = (-416, -252)
108.2470 	EXP 	unnamed Circle: pos = (-416, -252)
108.2476 	EXP 	Sound  started
109.2477 	EXP 	unnamed Circle: pos = (-832, 504)
109.2477 	EXP 	unnamed Circle: pos = (-832, 504)
109.2482 	EXP 	Sound  started
110.4487 	EXP 	unnamed Circle: pos = (832, -504)
110.4487 	EXP 	unnamed Circle: pos = (832, -504)
110.4492 	EXP 	Sound  started
111.4495 	EXP 	unnamed Circle: pos = (-832, 0)
111.4495 	EXP 	unnamed Circle: pos = (-832, 0)
111.4500 	EXP 	Sound  started
112.4670 	EXP 	unnamed Circle: pos = (832, 504)
112.4670 	EXP 	unnamed Circle: pos = (832, 504)
112.4675 	EXP 	Sound  started
113.4677 	EXP 	unnamed Circle: pos = (832, 0)
113.4677 	EXP 	unnamed Circle: pos = (832, 0)
113.4683 	EXP 	Sound  started
114.4685 	EXP 	unnamed Circle: pos = (-416, 252)
114.4685 	EXP 	unnamed Circle: pos = (-416, 252)
114.4690 	EXP 	Sound  started
115.4860 	EXP 	unnamed Circle: pos = (0, 504)
115.4860 	EXP 	unnamed Circle: pos = (0, 504)
115.4867 	EXP 	Sound  started
116.8037 	EXP 	unnamed Circle: pos = (-832, -504)
116.8037 	EXP 	unnamed Circle: pos = (-832, -504)
116.8042 	EXP 	Sound  started
117.8045 	EXP 	unnamed Circle: pos = (416, 252)
117.8045 	EXP 	unnamed Circle: pos = (416, 252)
117.8051 	EXP 	Sound  started
118.8220 	EXP 	unnamed Circle: pos = (416, -252)
118.8220 	EXP 	unnamed Circle: pos = (416, -252)
118.8226 	EXP 	Sound  started
119.8228 	EXP 	unnamed Circle: pos = (0, -504)
119.8228 	EXP 	unnamed Circle: pos = (0, -504)
119.8235 	EXP 	Sound  started
121.1238 	EXP 	unnamed Circle: pos = (0, 0)
121.1238 	EXP 	unnamed Circle: pos = (0, 0)
121.1246 	EXP 	Sound  started
121.8254 	EXP 	Sound  started
123.8927 	EXP 	unnamed Circle: pos = (0, 0)
123.8927 	EXP 	unnamed Circle: pos = (0, 0)
123.8932 	EXP 	Sound  started
127.3287 	EXP 	unnamed Circle: pos = (-733, 444)
127.3287 	EXP 	unnamed Circle: pos = (-733, 444)
127.3292 	EXP 	Sound  started
128.3462 	EXP 	unnamed Circle: pos = (-416, -252)
128.3462 	EXP 	unnamed Circle: pos = (-416, -252)
128.3468 	EXP 	Sound  started
129.3470 	EXP 	unnamed Circle: pos = (416, -252)
129.3470 	EXP 	unnamed Circle: pos = (416, -252)
129.3478 	EXP 	Sound  started
130.3478 	EXP 	unnamed Circle: pos = (-832, 0)
130.3478 	EXP 	unnamed Circle: pos = (-832, 0)
130.3483 	EXP 	Sound  started
131.3653 	EXP 	unnamed Circle: pos = (0, 504)
131.3653 	EXP 	unnamed Circle: pos = (0, 504)
131.3658 	EXP 	Sound  started
132.3660 	EXP 	unnamed Circle: pos = (-416, 252)
132.3660 	EXP 	unnamed Circle: pos = (-416, 252)
132.3665 	EXP 	Sound  started
133.3835 	EXP 	unnamed Circle: pos = (0, -504)
133.3835 	EXP 	unnamed Circle: pos = (0, -504)
133.3843 	EXP 	Sound  started
135.0348 	EXP 	unnamed Circle: pos = (-733, -443)
135.0348 	EXP 	unnamed Circle: pos = (-733, -443)
135.0353 	EXP 	Sound  started
136.0356 	EXP 	unnamed Circle: pos = (832, 0)
136.0356 	EXP 	unnamed Circle: pos = (832, 0)
136.0363 	EXP 	Sound  started
137.0531 	EXP 	unnamed Circle: pos = (416, 252)
137.0531 	EXP 	unnamed Circle: pos = (416, 252)
137.0537 	EXP 	Sound  started
138.0539 	EXP 	unnamed Circle: pos = (732, 444)
138.0539 	EXP 	unnamed Circle: pos = (732, 444)
138.0544 	EXP 	Sound  started
139.0713 	EXP 	unnamed Circle: pos = (732, -443)
139.0713 	EXP 	unnamed Circle: pos = (732, -443)
139.0719 	EXP 	Sound  started
140.3724 	EXP 	unnamed Circle: pos = (0, 0)
140.3724 	EXP 	unnamed Circle: pos = (0, 0)
140.3732 	EXP 	Sound  started
142.7576 	EXP 	unnamed Circle: pos = (0, -504)
