1.6920 	ERROR 	avbin.dll failed to load.
                     Try importing psychopy.visual as the first library
                     (before anything that uses scipy)
                     and make sure that avbin is installed.
13.4389 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0CE9B2D8>, name='window1', pos=[0, 0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4389 	EXP 	window1: recordFrameIntervals = False
13.6045 	EXP 	window1: recordFrameIntervals = True
13.7880 	EXP 	window1: recordFrameIntervals = False
14.0102 	EXP 	Created instrExp1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='instrExp1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=15.0)
14.3831 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
14.3867 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 0.,  0.,  0.]), fillColorSpace='rgb', fillRGB=array([ 0.,  0.,  0.]), interpolate=True, lineColor=array([ 0.,  0.,  0.]), lineColorSpace='rgb', lineRGB=array([ 0.,  0.,  0.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
14.7467 	EXP 	Set  sound=800.0
14.7472 	EXP 	Set  sound=1200.0
14.7478 	EXP 	Set  sound=400.0
15.2711 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
47.4902 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
47.5479 	EXP 	unnamed Circle: pos = (0, 0)
47.5479 	EXP 	unnamed Circle: pos = (0, 0)
47.5480 	EXP 	Sound  started
51.4677 	EXP 	unnamed Circle: pos = (416, 252)
51.4677 	EXP 	unnamed Circle: pos = (416, 252)
51.4678 	EXP 	Sound  started
52.4852 	EXP 	unnamed Circle: pos = (-416, 252)
52.4852 	EXP 	unnamed Circle: pos = (-416, 252)
52.4852 	EXP 	Sound  started
53.4859 	EXP 	unnamed Circle: pos = (0, 504)
53.4859 	EXP 	unnamed Circle: pos = (0, 504)
53.4860 	EXP 	Sound  started
54.5035 	EXP 	unnamed Circle: pos = (416, -252)
54.5035 	EXP 	unnamed Circle: pos = (416, -252)
54.5035 	EXP 	Sound  started
55.5042 	EXP 	unnamed Circle: pos = (832, 0)
55.5042 	EXP 	unnamed Circle: pos = (832, 0)
55.5043 	EXP 	Sound  started
56.5050 	EXP 	unnamed Circle: pos = (0, -504)
56.5050 	EXP 	unnamed Circle: pos = (0, -504)
56.5051 	EXP 	Sound  started
57.5225 	EXP 	unnamed Circle: pos = (-832, -504)
57.5225 	EXP 	unnamed Circle: pos = (-832, -504)
57.5225 	EXP 	Sound  started
58.5233 	EXP 	unnamed Circle: pos = (832, 504)
58.5233 	EXP 	unnamed Circle: pos = (832, 504)
58.5233 	EXP 	Sound  started
59.5408 	EXP 	unnamed Circle: pos = (-832, 504)
59.5408 	EXP 	unnamed Circle: pos = (-832, 504)
59.5408 	EXP 	Sound  started
60.5416 	EXP 	unnamed Circle: pos = (-416, -252)
60.5416 	EXP 	unnamed Circle: pos = (-416, -252)
60.5416 	EXP 	Sound  started
61.5590 	EXP 	unnamed Circle: pos = (832, -504)
61.5590 	EXP 	unnamed Circle: pos = (832, -504)
61.5591 	EXP 	Sound  started
62.5598 	EXP 	unnamed Circle: pos = (-832, 0)
62.5598 	EXP 	unnamed Circle: pos = (-832, 0)
62.5598 	EXP 	Sound  started
63.5272 	EXP 	unnamed Circle: pos = (0, 0)
63.5272 	EXP 	unnamed Circle: pos = (0, 0)
63.5273 	EXP 	Sound  started
64.4114 	EXP 	Sound  started
65.4287 	EXP 	unnamed Circle: pos = (0, 0)
65.4287 	EXP 	unnamed Circle: pos = (0, 0)
65.4288 	EXP 	Sound  started
66.9966 	EXP 	unnamed Circle: pos = (416, -252)
66.9966 	EXP 	unnamed Circle: pos = (416, -252)
66.9967 	EXP 	Sound  started
67.9974 	EXP 	unnamed Circle: pos = (732, 444)
67.9974 	EXP 	unnamed Circle: pos = (732, 444)
67.9975 	EXP 	Sound  started
69.0149 	EXP 	unnamed Circle: pos = (-416, 252)
69.0149 	EXP 	unnamed Circle: pos = (-416, 252)
69.0149 	EXP 	Sound  started
70.0157 	EXP 	unnamed Circle: pos = (-832, 0)
70.0157 	EXP 	unnamed Circle: pos = (-832, 0)
70.0157 	EXP 	Sound  started
71.0332 	EXP 	unnamed Circle: pos = (0, 504)
71.0332 	EXP 	unnamed Circle: pos = (0, 504)
71.0332 	EXP 	Sound  started
72.0339 	EXP 	unnamed Circle: pos = (-416, -252)
72.0339 	EXP 	unnamed Circle: pos = (-416, -252)
72.0340 	EXP 	Sound  started
73.0514 	EXP 	unnamed Circle: pos = (0, -504)
73.0514 	EXP 	unnamed Circle: pos = (0, -504)
73.0515 	EXP 	Sound  started
74.0522 	EXP 	unnamed Circle: pos = (732, -443)
74.0522 	EXP 	unnamed Circle: pos = (732, -443)
74.0523 	EXP 	Sound  started
75.0530 	EXP 	unnamed Circle: pos = (-733, -443)
75.0530 	EXP 	unnamed Circle: pos = (-733, -443)
75.0530 	EXP 	Sound  started
76.0704 	EXP 	unnamed Circle: pos = (-733, 444)
76.0704 	EXP 	unnamed Circle: pos = (-733, 444)
76.0705 	EXP 	Sound  started
77.0713 	EXP 	unnamed Circle: pos = (416, 252)
77.0713 	EXP 	unnamed Circle: pos = (416, 252)
77.0713 	EXP 	Sound  started
78.0887 	EXP 	unnamed Circle: pos = (832, 0)
78.0887 	EXP 	unnamed Circle: pos = (832, 0)
78.0887 	EXP 	Sound  started
79.0895 	EXP 	unnamed Circle: pos = (0, 0)
79.0895 	EXP 	unnamed Circle: pos = (0, 0)
79.0895 	EXP 	Sound  started
79.8234 	EXP 	unnamed Circle: pos = (732, -443)
79.8234 	EXP 	unnamed Circle: pos = (732, -443)
79.8234 	EXP 	Sound  started
