1.9779 	ERROR 	avbin.dll failed to load.
                     Try importing psychopy.visual as the first library
                     (before anything that uses scipy)
                     and make sure that avbin is installed.
10.4318 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0D4A22D8>, name='window1', pos=[0, 0], screen=0, size=array([2560, 1440]), stereo=False, units='deg', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4319 	EXP 	window1: recordFrameIntervals = False
10.5979 	EXP 	window1: recordFrameIntervals = True
10.7815 	EXP 	window1: recordFrameIntervals = False
11.0731 	EXP 	Created instrExp1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, name='instrExp1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=15.0)
11.3767 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
11.3794 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 0.,  0.,  0.]), fillColorSpace='rgb', fillRGB=array([ 0.,  0.,  0.]), interpolate=True, lineColor=array([ 0.,  0.,  0.]), lineColorSpace='rgb', lineRGB=array([ 0.,  0.,  0.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 1.,  1.]), units='pix', vertices=ndarray(...), win=Window(...))
11.8170 	EXP 	Set  sound=800.0
11.8175 	EXP 	Set  sound=1200.0
11.8181 	EXP 	Set  sound=400.0
12.3852 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
13.4905 	DATA 	Mouse: Left button down, pos=(1426,814)
13.5142 	DATA 	Mouse:  Left button up, pos=(1534,880)
20.8038 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), rgb=array([-1., -1., -1.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
20.8560 	EXP 	unnamed Circle: pos = (0, 0)
20.8560 	EXP 	unnamed Circle: pos = (0, 0)
20.8561 	EXP 	Sound  started
22.0904 	EXP 	unnamed Circle: pos = (416, 252)
22.0904 	EXP 	unnamed Circle: pos = (416, 252)
22.0904 	EXP 	Sound  started
23.1078 	EXP 	unnamed Circle: pos = (-416, 252)
23.1078 	EXP 	unnamed Circle: pos = (-416, 252)
23.1079 	EXP 	Sound  started
24.1086 	EXP 	unnamed Circle: pos = (0, 504)
24.1086 	EXP 	unnamed Circle: pos = (0, 504)
24.1087 	EXP 	Sound  started
25.1261 	EXP 	unnamed Circle: pos = (416, -252)
25.1261 	EXP 	unnamed Circle: pos = (416, -252)
25.1262 	EXP 	Sound  started
26.1269 	EXP 	unnamed Circle: pos = (832, 0)
26.1269 	EXP 	unnamed Circle: pos = (832, 0)
26.1270 	EXP 	Sound  started
27.1277 	EXP 	unnamed Circle: pos = (0, -504)
27.1277 	EXP 	unnamed Circle: pos = (0, -504)
27.1278 	EXP 	Sound  started
28.1452 	EXP 	unnamed Circle: pos = (-832, -504)
28.1452 	EXP 	unnamed Circle: pos = (-832, -504)
28.1453 	EXP 	Sound  started
29.1460 	EXP 	unnamed Circle: pos = (832, 504)
29.1460 	EXP 	unnamed Circle: pos = (832, 504)
29.1461 	EXP 	Sound  started
30.1635 	EXP 	unnamed Circle: pos = (-832, 504)
30.1635 	EXP 	unnamed Circle: pos = (-832, 504)
30.1636 	EXP 	Sound  started
31.1643 	EXP 	unnamed Circle: pos = (-416, -252)
31.1643 	EXP 	unnamed Circle: pos = (-416, -252)
31.1643 	EXP 	Sound  started
32.1817 	EXP 	unnamed Circle: pos = (832, -504)
32.1817 	EXP 	unnamed Circle: pos = (832, -504)
32.1817 	EXP 	Sound  started
33.1825 	EXP 	unnamed Circle: pos = (-832, 0)
33.1825 	EXP 	unnamed Circle: pos = (-832, 0)
33.1826 	EXP 	Sound  started
34.4669 	EXP 	unnamed Circle: pos = (0, 0)
34.4669 	EXP 	unnamed Circle: pos = (0, 0)
34.4669 	EXP 	Sound  started
35.2844 	EXP 	Sound  started
37.7195 	EXP 	unnamed Circle: pos = (0, 0)
37.7195 	EXP 	unnamed Circle: pos = (0, 0)
37.7196 	EXP 	Sound  started
38.5868 	EXP 	unnamed Circle: pos = (416, -252)
38.5868 	EXP 	unnamed Circle: pos = (416, -252)
38.5869 	EXP 	Sound  started
39.6043 	EXP 	unnamed Circle: pos = (732, 444)
39.6043 	EXP 	unnamed Circle: pos = (732, 444)
39.6044 	EXP 	Sound  started
40.6051 	EXP 	unnamed Circle: pos = (-416, 252)
40.6051 	EXP 	unnamed Circle: pos = (-416, 252)
40.6052 	EXP 	Sound  started
41.6226 	EXP 	unnamed Circle: pos = (-832, 0)
41.6226 	EXP 	unnamed Circle: pos = (-832, 0)
41.6226 	EXP 	Sound  started
42.6234 	EXP 	unnamed Circle: pos = (0, 504)
42.6234 	EXP 	unnamed Circle: pos = (0, 504)
42.6235 	EXP 	Sound  started
43.6242 	EXP 	unnamed Circle: pos = (-416, -252)
43.6242 	EXP 	unnamed Circle: pos = (-416, -252)
43.6243 	EXP 	Sound  started
44.6417 	EXP 	unnamed Circle: pos = (0, -504)
44.6417 	EXP 	unnamed Circle: pos = (0, -504)
44.6417 	EXP 	Sound  started
45.6425 	EXP 	unnamed Circle: pos = (732, -443)
45.6425 	EXP 	unnamed Circle: pos = (732, -443)
45.6425 	EXP 	Sound  started
46.6600 	EXP 	unnamed Circle: pos = (-733, -443)
46.6600 	EXP 	unnamed Circle: pos = (-733, -443)
46.6600 	EXP 	Sound  started
47.6607 	EXP 	unnamed Circle: pos = (-733, 444)
47.6607 	EXP 	unnamed Circle: pos = (-733, 444)
47.6608 	EXP 	Sound  started
48.6782 	EXP 	unnamed Circle: pos = (416, 252)
48.6782 	EXP 	unnamed Circle: pos = (416, 252)
48.6783 	EXP 	Sound  started
49.6791 	EXP 	unnamed Circle: pos = (832, 0)
49.6791 	EXP 	unnamed Circle: pos = (832, 0)
49.6791 	EXP 	Sound  started
50.6965 	EXP 	unnamed Circle: pos = (0, 0)
50.6965 	EXP 	unnamed Circle: pos = (0, 0)
50.6966 	EXP 	Sound  started
51.4972 	EXP 	unnamed Circle: pos = (-832, 0)
